topology,seed,dimensions,peaks,hv,gap,set_resolution,n_relevant_sets,n_points_nondominated,xmax,xmin
random,12,3,1,0.8403701790193738,7.605291657830637e-5,16384,1,8192,0.7927963219316291,0.026729353221241696
random,12,3,2,0.8403701790193738,7.605291657830637e-5,16384,1,8192,0.7927963219316291,0.026729353221241696
random,12,3,4,0.8403701790193738,7.605291657830637e-5,16384,1,8192,0.7927963219316291,0.026729353221241696
random,12,3,8,0.8403701790193738,7.605291657830637e-5,16384,1,8192,0.7927963219316291,0.026729353221241696
random,12,3,16,0.8403701790193738,7.605291657830637e-5,16384,1,8192,0.7927963219316291,0.026729353221241696
random,12,3,32,0.8880729283141726,6.244157226009683e-5,4096,6,4256,0.9690320350039487,0.026729353221241696
random,12,3,64,0.9252378211953356,5.9183505229931654e-5,4096,7,4278,0.8098686822487634,0.026729353221241696
random,12,3,128,0.9381554716502774,4.782156016758243e-5,4096,9,4526,0.9812757422079754,0.02331447650486947
random,12,5,1,0.39936231045440085,3.68408945495835e-5,32768,1,16384,0.8257881979428235,0.014574962485419774
random,12,5,2,0.39936231045440085,3.68408945495835e-5,32768,1,16384,0.8257881979428235,0.014574962485419774
random,12,5,4,0.39936231045440085,3.68408945495835e-5,32768,1,16384,0.8257881979428235,0.014574962485419774
random,12,5,8,0.39936231045440085,3.68408945495835e-5,32768,1,16384,0.8257881979428235,0.014574962485419774
random,12,5,16,0.46431254025187196,4.0853958749698105e-5,32768,2,17863,0.9829812461819294,0.014574962485419774
random,12,5,32,0.5358751007057901,4.901974295101752e-5,16384,6,14937,0.9232985203278149,0.014525983974409568
random,12,5,64,0.733796393485074,4.550366520394977e-5,16384,5,13001,0.947873570724407,0.014525983974409568
random,12,5,128,0.780830132577544,6.054150112433376e-5,16384,8,10049,0.9638107253925162,0.014525983974409568
random,12,10,1,0.0661541095123612,3.6980841957440225e-6,131072,1,65536,0.9569493362751169,0.014574962485419462
random,12,10,2,0.0661541095123612,3.6980841957440225e-6,131072,1,65536,0.9569493362751169,0.014574962485419462
random,12,10,4,0.13993621179027504,7.491954027272207e-6,65536,2,38828,0.995138160338559,0.014574962485419462
random,12,10,8,0.18041485163764295,1.6519265295000807e-5,32768,3,19478,0.9569493362751169,0.014574962485419462
random,12,10,16,0.19537044229150938,1.8588433024657736e-5,32768,6,21857,0.9569493362751169,0.01386258144803517
random,12,10,32,0.25714105403433246,1.594970095336601e-5,65536,7,42472,1.0266771779393922,0.01386258144803517
random,12,10,64,0.33156042779535916,2.0159433802402482e-5,32768,11,25091,1.0003762195777264,0.004321488373233286
random,12,10,128,0.4658987164095005,2.7904925031019268e-5,32768,6,23009,0.9944008692996665,0.014574962485419462
random,13,2,1,0.5335648383944347,4.5491161185129414e-5,32768,1,16384,0.7777024105738204,0.05517086342905292
random,13,2,2,0.5335648383944347,4.5491161185129414e-5,32768,1,16384,0.7777024105738204,0.05517086342905292
random,13,2,4,0.5335648383944347,4.5491161185129414e-5,32768,1,16384,0.7777024105738204,0.05517086342905292
random,13,2,8,0.6857902094255851,4.892116153765169e-5,8192,3,8431,0.9257018469990357,0.008715732303784812
random,13,2,16,0.8972165881070718,5.096279839589268e-5,2048,3,2213,0.8278335367168671,0.05517086342905292
random,13,2,32,0.9635999049619526,4.870677097679188e-5,1024,4,1389,0.8604398084483649,0.05517086342905292
random,13,2,64,0.973142804275818,4.907510463714182e-5,1024,6,1934,0.9282122293880362,0.01615903613308812
random,13,2,128,0.9813632769538341,5.736220846042084e-5,512,5,752,0.7792544919672838,0.028045808338658215
random,13,3,1,0.16428768753439257,1.1146451448118544e-5,65536,1,32768,0.8242785326613685,0.05517086342905285
random,13,3,2,0.16428768753439257,1.1146451448118544e-5,65536,1,32768,0.8242785326613685,0.05517086342905285
random,13,3,4,0.16434516529072835,1.0773159038635072e-5,65536,2,34692,0.8570609425871989,0.04827681233891981
random,13,3,8,0.6102087227147274,5.315439499609109e-5,16384,6,12688,0.9257018469990358,0.022976650427871455
random,13,3,16,0.7518252743695472,6.964394485786674e-5,4096,6,3419,0.9330671947600058,0.05517086342905285
random,13,3,32,0.7914653643530353,4.925508387176869e-5,8192,4,7609,0.935599385281917,0.05510718357803202
random,13,3,64,0.8998494258987746,6.270528699037214e-5,4096,6,4608,0.9792397722489351,0.05510718384102895
random,13,3,128,0.9410300140497067,5.6981823923552e-5,2048,7,2295,0.9847168031598661,0.04089382835731238
random,13,5,1,0.09078249857607242,8.824023660744529e-6,32768,1,16384,0.9726011139048933,0.016256939426667012
random,13,5,2,0.14536763092686683,1.3820894413818507e-5,32768,2,19522,0.974013388166202,0.021761857003981616
random,13,5,4,0.15506232229386252,1.0116832357742744e-5,32768,4,23429,0.974013388166202,-0.01624219519994592
random,13,5,8,0.3331586824686657,2.9393617436201946e-5,32768,3,20358,0.9726011139048933,0.022976650427871524
random,13,5,16,0.5792526139259084,4.926180970088456e-5,16384,6,11154,0.9726011139048933,0.03348675973024164
random,13,5,32,0.609313229170765,4.510633578480583e-5,16384,6,12754,0.9726011139048933,0.048462484483005115
random,13,5,64,0.7791658893079734,4.8335879357375156e-5,16384,6,9680,0.9906743080557041,0.055170863429052856
random,13,5,128,0.8390858009881978,8.094341553743778e-5,8192,8,7775,0.9726011139048933,0.011571627752501859
random,13,10,1,0.02806436928195099,2.052949653195274e-6,131072,1,65536,0.9726011139048933,0.022317757517967822
random,13,10,2,0.04005575821392049,3.0548526287477173e-6,131072,2,75434,0.9726011139048933,0.011394447534931277
random,13,10,4,0.07352655242259085,4.63819367933771e-6,131072,2,68505,0.9726011139048933,0.022317757517967822
random,13,10,8,0.10911019882612831,6.7316260256578e-6,65536,5,33920,0.9749384572100608,0.022317757517967822
random,13,10,16,0.2131276270709631,2.0752172674581848e-5,32768,7,20185,0.9849384577010082,0.016560882874680195
random,13,10,32,0.24445506109493265,2.134756534713511e-5,32768,10,21505,0.9926178795960452,0.01320062556489928
random,13,10,64,0.3453664751635195,2.6821297070878103e-5,32768,5,20929,0.9845228776878756,0.003081944589322788
random,13,10,128,0.388413713552076,2.432366712601386e-5,32768,11,21486,0.9845228776878756,0.006421311551562982
random,14,2,1,0.4196600776082649,3.815937016682369e-5,32768,1,16384,0.7731650520792969,0.23179942487860408
random,14,2,2,0.5616092710813188,4.871393099226129e-5,16384,2,11334,0.8519037854523369,0.23179942487860408
random,14,2,4,0.5616092710813188,4.871393099226129e-5,16384,2,11334,0.8519037854523369,0.23179942487860408
random,14,2,8,0.6512571544288941,4.218567279434815e-5,16384,5,16968,0.9460093403441887,0.11933040297754995
random,14,2,16,0.7837252139021497,4.023675250441894e-5,8192,5,8605,0.7793541741706099,0.10031773231264358
random,14,2,32,0.8853025412127322,6.251741770191277e-5,2048,5,2988,0.7793541706031064,0.22118103025173153
random,14,2,64,0.9704607633747878,5.28861503681366e-5,2048,6,2000,0.775859729068865,0.07357155006150706
random,14,2,128,0.9754110787342287,6.196606950070738e-5,512,8,588,0.957603739365891,0.02719724254783804
random,14,3,1,0.10893726648269944,7.404367133437284e-6,131072,1,65536,0.8704276857248134,0.2317994248786041
random,14,3,2,0.3463164110444593,1.800997847123398e-5,65536,2,35059,0.8704276857248134,0.2317994248786041
random,14,3,4,0.692242000338767,4.899452891871103e-5,8192,3,5060,0.8706988580986164,0.23034080437218932
random,14,3,8,0.7253233497213998,6.384814582360843e-5,8192,5,6452,0.906196673146322,0.0478887011456659
random,14,3,16,0.7352844000455235,3.944405041533816e-5,16384,6,12869,0.8706988580968217,0.048937497710059084
random,14,3,32,0.8289247692088847,6.057207884047067e-5,8192,5,8113,0.945837971738739,0.13015369707090826
random,14,3,64,0.9522322942072646,5.6710806284110404e-5,4096,3,2310,0.9534019253511121,0.2317994248786041
random,14,3,128,0.9574894065246657,5.031665920740558e-5,4096,3,2541,0.9517160702833916,0.22668374591185728
random,14,5,1,0.23863654503032766,2.361171415837804e-5,32768,1,16384,0.8704276857248127,0.008046948529817933
random,14,5,2,0.23863654503032766,2.361171415837804e-5,32768,1,16384,0.8704276857248127,0.008046948529817933
random,14,5,4,0.23863654503032766,2.361171415837804e-5,32768,1,16384,0.8704276857248127,0.008046948529817933
random,14,5,8,0.32976029504265886,2.479417393325134e-5,32768,3,25409,0.8704276857248127,0.008046948529817933
random,14,5,16,0.5839287743904161,4.426976484961376e-5,16384,5,11614,0.9610506685058265,0.008046948529817933
random,14,5,32,0.8264776876587308,6.069634049055139e-5,4096,4,2457,0.8704276857248127,0.008046948529817933
random,14,5,64,0.8496130345052259,4.575258767147705e-5,8192,7,6597,0.9490471834601995,0.008046948529817933
random,14,5,128,0.8597333955947791,8.55294040068566e-5,4096,6,3356,0.8883183855816185,0.008046948529817933
random,14,10,1,0.11528038980293157,1.0451378067141692e-5,65536,1,32768,1.0082502751846838,0.00804694852981743
random,14,10,2,0.11528038980293157,1.0451378067141692e-5,65536,1,32768,1.0082502751846838,0.00804694852981743
random,14,10,4,0.1526993080784304,1.0625718685208785e-5,65536,2,32640,0.963936187038231,0.00804694852981743
random,14,10,8,0.15339490382660076,1.0477298448496875e-5,65536,3,33058,0.963936187038231,0.00804694852981743
random,14,10,16,0.22163994766402006,1.978553449827336e-5,32768,7,19051,0.9782923674564077,0.00804694852981743
random,14,10,32,0.23745539698051477,2.16612758425494e-5,32768,10,19242,0.9743729598527917,-0.0012009956042422427
random,14,10,64,0.42919780658768386,4.28261039063238e-5,16384,5,13690,0.9908249300261853,0.00804694852981743
random,14,10,128,0.43822747233534454,4.153346998758689e-5,16384,8,14572,0.9852502820803896,0.00804694852981743
random,15,2,1,0.37941910406751,1.994147838252358e-5,65536,1,32768,0.8488176972685787,0.13937651587857947
random,15,2,2,0.37941910406751,1.994147838252358e-5,65536,1,32768,0.8488176972685787,0.13937651587857947
random,15,2,4,0.6892477408042543,6.369301155417784e-5,8192,3,6759,0.8664413136806621,0.0519093785947448
random,15,2,8,0.8287103006969663,5.830409940454917e-5,1024,2,566,0.8488176972685787,0.13655582417360115
random,15,2,16,0.9065229243512407,5.676142385846461e-5,2048,4,1843,0.8488176972685787,0.13937651587857947
random,15,2,32,0.9599279536806671,7.293993131940457e-5,2048,3,2168,0.8709175180227104,0.12194395064845769
random,15,2,64,0.9717671866283972,8.495531392938016e-5,512,3,559,0.9871950188666985,0.13937651587857947
random,15,2,128,0.9777681077303934,9.773637638343935e-5,512,5,592,0.8488176972685787,0.13937651587857947
random,15,3,1,0.1513604226568512,1.4889115927785301e-5,32768,1,16384,0.8488176972685788,0.05436321430643145
random,15,3,2,0.1679153244080453,1.4869730823430238e-5,32768,2,18728,0.8488176972685788,0.05436321430643145
random,15,3,4,0.1679153244080453,1.4869730823430238e-5,32768,2,18728,0.8488176972685788,0.05436321430643145
random,15,3,8,0.4237470903790474,3.1286096359328663e-5,32768,3,19642,0.8488176972685788,0.05436321430643145
random,15,3,16,0.7475462003855486,5.610692986557364e-5,8192,4,6735,0.8488176972685788,0.05436321430643145
random,15,3,32,0.8237996092915654,5.3894870551407514e-5,8192,7,9405,0.8488176972685788,0.05436321430643145
random,15,3,64,0.8733357218686529,4.383085245662777e-5,8192,5,11458,0.8960905447485096,0.007331508548605851
random,15,3,128,0.9638082477330422,8.68392055830558e-5,1024,5,1098,0.8530141343140172,0.014117552797614296
random,15,5,1,0.05715656376005655,4.844552689384218e-6,65536,1,32768,0.8488176972685788,0.05436321430643137
random,15,5,2,0.29895416230441146,2.9341014878114802e-05,32768,2,17099,0.9176298978365626,0.05436321430643137
random,15,5,4,0.29944803580500967,2.883100144152051e-5,32768,2,17682,0.9176298978365626,0.05436321430643137
random,15,5,8,0.32142843837660184,2.107823274399845e-5,32768,5,21979,0.9746066357195469,0.05436321430643137
random,15,5,16,0.42600779208322537,2.412776252996851e-5,32768,7,22823,0.9782175541031828,0.05110273884506975
random,15,5,32,0.7235541924828567,5.93118497812517e-5,16384,7,11780,0.9746066357195469,0.026123872851089754
random,15,5,64,0.741976205827741,5.15470575284116e-5,16384,7,12402,0.9671053562719567,0.007716472820714933
random,15,5,128,0.8408581879562591,7.383165168117767e-5,8192,5,5936,0.9830456721644989,0.033683376243419355
random,15,10,1,0.06855329647465774,3.6373343562101645e-6,65536,1,32768,0.8664413136806622,0.054363214306431096
random,15,10,2,0.0790499576090625,4.069330438005725e-6,65536,2,33547,0.8874907174519042,0.054363214306431096
random,15,10,4,0.1427693047577144,1.1281034795806999e-5,65536,2,35155,0.8664413136806622,0.054363214306431096
random,15,10,8,0.15116029556412194,8.452037840361859e-6,65536,5,41252,0.9987519007575046,0.003332488192238434
random,15,10,16,0.22576544320086475,1.964125313325127e-5,32768,8,21243,0.9602703302138167,0.0126121541731338
random,15,10,32,0.2924117415082885,1.7120828531114185e-5,65536,7,38084,0.9565203784516368,0.002050100005526647
random,15,10,64,0.3369190296533144,2.1556537250499996e-5,32768,10,26617,0.9466613494727761,0.0017387572273880219
random,15,10,128,0.38755906634375625,1.943990626795955e-5,32768,8,26521,1.017116758714697,0.012363651384457573
random,16,2,1,0.12674816310698767,9.314123987802514e-6,65536,1,32768,0.8386360229741548,0.22329107915353882
random,16,2,2,0.25828324128063174,1.3850028346529264e-5,65536,3,40215,0.8386360229741548,0.21194452499189612
random,16,2,4,0.5128285532147359,4.304582157521608e-5,16384,3,13592,0.8386360229741548,0.16450079917587454
random,16,2,8,0.8768785972376492,5.5612116251935184e-5,8192,4,6722,0.8386360229741548,0.22329107915353882
random,16,2,16,0.8877188270798975,5.306916426661701e-5,8192,6,6114,0.8386360229741548,0.052989295518506285
random,16,2,32,0.9492916873782248,8.627150300155595e-5,2048,4,1975,0.8386360229741548,0.05299813021219336
random,16,2,64,0.98878928276114475,6.22032084155455e-5,512,3,336,0.8386360229741548,0.20900665920373326
random,16,2,128,0.983510261028597,4.93412033507612e-5,1024,5,1253,0.9309416054142151,0.042291866602964384
random,16,3,1,0.08861243224574819,7.117569997744377e-6,65536,1,32768,0.8386360229741546,0.22329107915353882
random,16,3,2,0.09430259451750139,6.004869070028174e-6,65536,3,36786,0.9110366407116905,0.1543770603917668
random,16,3,4,0.34373443096552836,3.321108551090912e-5,32768,5,19494,0.9110366407116905,0.1208787515389569
random,16,3,8,0.5602769666910914,3.2366303060693546e-5,32768,3,21307,0.9110366407116905,0.14930476007198817
random,16,3,16,0.8868247816247935,4.926409677719068e-5,4096,3,3105,0.9112520565108471,0.21743261743688305
random,16,3,32,0.8886403713316156,4.442228069378995e-5,4096,3,3164,0.9112520565108471,0.21743261743688305
random,16,3,64,0.9291519124336478,9.034632208626547e-5,2048,8,2132,0.9865398442032858,0.039982359788262034
random,16,3,128,0.9611174572400241,6.0283719440223926e-5,2048,5,2662,0.9141790750086133,0.04411009045616812
random,16,5,1,0.053545295621477404,4.090074262767807e-6,65536,1,32768,0.8386360229741548,0.04560195013280627
random,16,5,2,0.08754830919879059,6.009195947689894e-6,65536,2,34887,0.8386360229741548,0.04560195013280627
random,16,5,4,0.17103607477215932,1.1308247371805136e-5,65536,5,39965,0.8815126072893921,0.008196083354507024
random,16,5,8,0.20088452664525613,1.1606562195759507e-5,65536,7,42026,0.9577285998114508,0.04560195013280627
random,16,5,16,0.2835958347375161,1.47246327179551e-5,65536,5,37484,1.0221218071951834,0.03906697906114012
random,16,5,32,0.5722807253380051,3.1335757672890097e-05,32768,6,23808,0.9471465158568982,0.04560195013280627
random,16,5,64,0.7187788805414806,5.3830729918158404e-5,16384,8,11626,0.9420653989227762,0.024355205354284766
random,16,5,128,0.8081008265550931,7.592615257601132e-5,8192,5,6764,0.8979667353961559,0.04423546028827019
random,16,10,1,0.049556448344725654,3.5346322802970453e-6,65536,1,32768,0.9410108602458362,0.04560195013280645
random,16,10,2,0.06311567710801189,3.363434448386271e-6,65536,2,37744,0.9410108602458362,0.04560195013280645
random,16,10,4,0.06993851472448245,3.5361365886693585e-6,65536,4,41713,0.9410108602458362,0.04560195013280645
random,16,10,8,0.2179148141980522,1.3571847938792514e-5,65536,3,35901,0.9410108602458362,0.04560195013280645
random,16,10,16,0.24608842100339,1.4750496413029612e-5,65536,6,37383,0.9710054844157688,-0.004478716906560423
random,16,10,32,0.24898317183284643,1.4388578592067214e-5,65536,7,39359,0.9992092850157824,-0.004478716906560423
random,16,10,64,0.3749113315239506,2.691195436349547e-5,32768,9,20868,0.9939019325825353,0.008372136004583952
random,16,10,128,0.5114885155619444,3.458853121873773e-5,32768,6,18427,0.9939019325825353,0.03375453559576977
random,17,2,1,0.15865355867321035,1.158488414099157e-5,65536,1,32768,0.9204548598824768,0.11253548828874314
random,17,2,2,0.3510534385549501,3.085036030436861e-5,16384,2,11798,0.9204548598824768,0.11253548828874314
random,17,2,4,0.6604251939644981,3.3230209896428775e-5,2048,2,1409,0.9204548598824768,0.11253548828874314
random,17,2,8,0.7237325688098649,6.308738460225616e-5,4096,6,3450,0.9204548598824768,0.06961603862549318
random,17,2,16,0.9497502544223109,5.339169126949983e-5,2048,4,1916,0.9530139310216819,0.060617075785528225
random,17,2,32,0.9540438126919174,6.092715091243761e-5,2048,5,1762,0.9500856749314404,0.05569186492971572
random,17,2,64,0.9759662667845114,9.755229519448072e-5,512,10,961,0.9840216979844074,0.06703064248260396
random,17,2,128,0.9855976037294869,7.195230639722716e-5,256,6,343,0.9609543625046512,0.11253548828874314
random,17,3,1,0.2955120972439503,1.673244775263205e-5,65536,1,32768,0.9204548598824768,0.09534743488544953
random,17,3,2,0.2955120972439503,1.673244775263205e-5,65536,1,32768,0.9204548598824768,0.09534743488544953
random,17,3,4,0.2955120972439503,1.673244775263205e-5,65536,1,32768,0.9204548598824768,0.09534743488544953
random,17,3,8,0.7161485632733209,5.377056475208697e-5,16384,4,10464,0.9204548598824768,0.03733783574227666
random,17,3,16,0.8063084402583672,4.7575929834065e-5,8192,6,11548,0.9855735149544341,0.08792816233967501
random,17,3,32,0.8187576102886326,8.140939772405265e-5,4096,9,4922,0.9793707556073962,0.0879494704268461
random,17,3,64,0.9152209423722442,4.965570857318191e-5,4096,11,5181,0.9902168554955386,0.035364616447683954
random,17,3,128,0.977663578346847,7.374892451017523e-5,512,4,438,0.9229343829887086,0.05679112264987486
random,17,5,1,0.09168279064928533,7.95331600481064e-6,65536,1,32768,0.9612323421853354,0.06790035819129153
random,17,5,2,0.10452827603582203,8.379009626927059e-6,32768,3,20254,0.9612323414787302,-0.03336953946347835
random,17,5,4,0.14292670060559376,7.486465387618324e-6,65536,4,43591,0.9204548598824767,0.02209719891085539
random,17,5,8,0.4041125687939043,2.3439385592238793e-5,32768,7,24559,0.9204548598824767,0.029156996519808725
random,17,5,16,0.41500597733011585,2.362256615207059e-5,32768,9,27112,0.9204548598824767,0.029156996519808725
random,17,5,32,0.5862743021294734,4.294803537407965e-5,16384,7,14364,0.9204548598824767,0.006053428377549446
random,17,5,64,0.7938934985010727,4.962239484218589e-5,16384,5,11307,0.9204548598824767,0.0036592509927439003
random,17,5,128,0.8017404235503817,4.8462154047190786e-5,16384,8,13088,0.9204548598824767,0.0036592509927439003
random,17,10,1,0.0881793353578057,8.552795231875354e-6,65536,1,32768,0.9204548598824767,0.039062916188866786
random,17,10,2,0.09068468873056734,7.962389747012688e-6,65536,2,35456,0.9204548598824767,0.039062916188866786
random,17,10,4,0.09444857558932748,7.928778317539686e-6,65536,3,34464,0.9576708416220965,0.011588624608964971
random,17,10,8,0.18367707573778547,1.6923535524127065e-5,32768,3,18266,0.9220422914272586,0.039062916188866786
random,17,10,16,0.22018763068365235,1.2164444441076228e-5,65536,5,35483,0.9389452272676244,0.025546527850591572
random,17,10,32,0.3320762658412263,3.1063610596071545e-5,32768,4,18957,0.9428522424740099,0.023258444390911105
random,17,10,64,0.34885896626037827,2.790644791739183e-5,32768,6,20095,0.9948233635811596,0.013265990786158532
random,17,10,128,0.4396026296063459,2.689911310177484e-5,32768,7,21266,0.9939434659355232,0.0030568776222329023
random,18,2,1,0.14388405419375283,8.365397888177029e-6,65536,1,32768,0.9449026807189822,0.08096749377721191
random,18,2,2,0.20139646822933654,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191
random,18,2,4,0.39689473105892925,2.9732161231865728e-5,32768,2,17477,0.9449026807189822,0.08096749377721191
random,18,2,8,0.8715695452020991,4.9908934076969835e-5,8192,3,4989,0.9494552941959823,0.08096749377721191
random,18,2,16,0.8715695452020991,4.9908934076969835e-5,8192,3,4989,0.9494552941959823,0.08096749377721191
random,18,2,32,0.9371595178189606,5.433334363247333e-5,4096,5,3986,0.9449026807189822,0.058644033108649
random,18,2,64,0.9593250417704375,7.159471508344506e-5,1024,8,1801,0.9449026807189822,0.06506568400717762
random,18,2,128,0.9614804391819632,7.53517466347553e-5,1024,9,1624,0.9449026807189822,0.07304182988132403
random,18,3,1,0.09785939397021642,6.715065984652657e-6,65536,1,32768,0.9449026807189822,0.08096749377721199
random,18,3,2,0.11754541163720392,6.773864141051966e-6,65536,4,36200,1.0097139878786274,0.08096749377721199
random,18,3,4,0.2743716160429132,1.4434483080749683e-5,65536,2,36860,0.9449026807189822,0.08096749377721199
random,18,3,8,0.6376351397897219,5.179872203742164e-5,16384,4,11031,0.9603685900228512,0.08096749377721199
random,18,3,16,0.6876131087605742,5.109777478584654e-5,8192,5,9110,0.960370183008651,0.08096749377721199
random,18,3,32,0.8304947318759249,7.395477816041218e-5,8192,4,5726,0.9449026807189822,0.07613418501109358
random,18,3,64,0.9025701214035712,5.597898788045619e-5,4096,8,4455,0.9764049654166371,0.03146438280634336
random,18,3,128,0.9310918537853369,7.936389883789197e-5,2048,11,2469,0.9986637800424272,0.03911020748481332
random,18,5,1,0.09752438151901462,8.25353812916596e-6,65536,1,32768,0.9493877469319278,0.08096749377721196
random,18,5,2,0.15626676849202809,1.0962558014443458e-5,65536,3,34091,0.9493877469319278,0.03007658091147522
random,18,5,4,0.41334900448139156,3.022552640280507e-5,32768,2,17475,0.9540269677138361,0.044042257725213696
random,18,5,8,0.4193999616235288,3.0306586097594845e-5,32768,3,18926,0.9540269677138361,0.044042257725213696
random,18,5,16,0.43757437707166014,2.2827393861390988e-5,32768,5,27694,0.988497876043925,0.018164056326050438
random,18,5,32,0.6318429666072374,5.503433600040353e-5,16384,5,11320,0.944902680718982,0.010039402369570946
random,18,5,64,0.7274068744808657,5.490203246472092e-5,16384,4,11270,0.944902680718982,0.027547957504636327
random,18,5,128,0.8682665705973942,4.726164914459208e-5,8192,6,6729,0.9768047630965399,0.055243106870191856
random,18,10,1,0.04924883959693243,4.40331226755214e-6,65536,1,32768,0.9878954482759627,0.028305925272498485
random,18,10,2,0.10813297516858364,5.9887422398374746e-6,65536,3,34859,0.993411204817715,0.028305925272498485
random,18,10,4,0.10970121496444112,6.59078366788135e-6,65536,4,32766,0.9973852824796473,0.0015192951046729864
random,18,10,8,0.174233071271217,1.0059199340217706e-5,65536,3,34458,0.9878954482759627,0.012755953509089115
random,18,10,16,0.34191057728088275,2.7893295925784933e-5,32768,4,18489,0.9878954482759627,-3.841101322361046e-4
random,18,10,32,0.34566536595756603,2.6703361755864297e-5,32768,6,21628,0.9878954482759627,0.00712318110120192
random,18,10,64,0.34996048000227,2.6977833093355663e-5,32768,7,22754,0.9878954482759627,0.014071717236733325
random,18,10,128,0.4873740620895334,2.5105348371690095e-5,32768,10,19777,0.9878954482759627,0.012731698966779488
random,19,2,1,0.09784864557565459,5.807696193876888e-6,65536,1,32768,0.7612497166748563,0.07977787631322598
random,19,2,2,0.7660986867644083,6.109195209158536e-5,512,2,311,0.7612497166748563,0.07977802251397786
random,19,2,4,0.7660986867644083,6.109195209158536e-5,512,2,311,0.7612497166748563,0.07977802251397786
random,19,2,8,0.7675537797164088,7.283561786142201e-5,512,3,318,0.7612497166748563,0.07979842366320401
random,19,2,16,0.8884516724109359,6.81647282747555e-5,2048,3,2263,0.7851771915069886,0.0784458097519303
random,19,2,32,0.9747374359612089,8.325827455757384e-5,1024,3,1085,0.7780229093660292,0.01534489949578633
random,19,2,64,0.9697295292652764,7.379219054415298e-5,2048,4,2142,0.9847770719590596,0.01534489949578633
random,19,2,128,0.9691753990946088,8.80951347659309e-5,512,9,1141,0.961198496556793,0.05248495359258087
random,19,3,1,0.10672794931179852,7.2282223766706455e-6,65536,1,32768,0.7612497166748564,0.005804230880656964
random,19,3,2,0.14526473088382025,9.093963020262441e-6,65536,2,33109,0.7612497166748564,0.005804230880656964
random,19,3,4,0.39014666899387707,3.530606512858192e-5,16384,5,12969,0.7612497166748564,0.005804230880656964
random,19,3,8,0.4590542134696823,4.1413751891095085e-5,16384,5,13830,0.7612497166748564,0.005804230880656964
random,19,3,16,0.7212196531269781,4.63196519701059e-5,16384,5,11326,0.8477705407364037,0.005804230880656964
random,19,3,32,0.7765769285652342,4.3079183268845966e-5,8192,7,9388,0.8682661899884421,0.005804230880656964
random,19,3,64,0.8608189928677854,4.4713593681744435e-5,8192,8,8950,0.8605127390244066,7.049084244688927e-4
random,19,3,128,0.9466499608204821,6.273362271391747e-5,2048,6,2421,0.8831059257561209,0.005804230880656964
random,19,5,1,0.054951800559623315,4.430316101325382e-6,65536,1,32768,0.8612992521632179,0.004372693253101169
random,19,5,2,0.06092893436116265,4.64830054291987e-6,65536,3,33445,0.8815352912480812,0.004372693253101169
random,19,5,4,0.2670881095776828,2.304776377481943e-5,32768,3,19959,0.9887521817243049,0.004455155848781306
random,19,5,8,0.29787752300695636,2.7052123288906493e-5,32768,3,20194,0.9943048222579421,0.00580423088065697
random,19,5,16,0.5764130378603614,3.550142678998558e-5,32768,3,20486,0.9510208913811656,0.00580423088065697
random,19,5,32,0.591910548923569,3.660115261028274e-5,32768,5,20475,0.9461600449633927,0.005695418021480128
random,19,5,64,0.6662438225944677,3.997892223006616e-5,16384,8,16750,0.9432997484925055,0.00580423088065697
random,19,5,128,0.8000239687744629,4.517558572847413e-5,16384,8,12726,0.9894312641030382,0.00580423088065697
random,19,10,1,0.03637640338961726,2.8477039098404044e-6,65536,1,32768,0.9827419145442139,0.005804230880656976
random,19,10,2,0.045549712903866404,3.172414265707746e-6,65536,3,30365,0.9903066062042428,0.005804230880656976
random,19,10,4,0.09369006595794806,5.549999336579292e-6,65536,4,33878,1.0157312564178211,0.0023341411222752868
random,19,10,8,0.1556909759487116,1.0223557063565591e-5,65536,4,34117,0.9827419145442139,0.005451133505310424
random,19,10,16,0.15768824377131715,9.221664091701998e-6,65536,6,36949,0.9827419145442139,0.005804230880656976
random,19,10,32,0.17440155697770243,1.6110795414359114e-5,32768,5,19134,0.9827419145442139,-0.038838056218179436
random,19,10,64,0.35136080468231307,2.31180905774786e-5,32768,7,22627,0.9827419145442139,0.005804230880656976
random,19,10,128,0.3786668912842121,2.1118158329613834e-5,32768,11,25051,0.9827419145442139,0.005804230880656976
random,20,2,1,0.09410308733138242,7.0829474020372984e-6,65536,1,32768,0.897713727909418,0.16673131761969695
random,20,2,2,0.12843261427819702,8.575368503516145e-6,65536,3,34135,0.897713727909418,0.02474667047563084
random,20,2,4,0.8349455763438934,7.716985779959717e-5,8192,3,4646,0.897713727909418,0.03588958561685329
random,20,2,8,0.8921522984440338,6.137296733232933e-5,8192,2,5504,0.9045033700069902,0.16673131761969695
random,20,2,16,0.9386093075165677,6.878687971678676e-5,2048,2,1882,0.9045033700069902,0.15937191923938407
random,20,2,32,0.9386093075165677,6.878687971678676e-5,2048,2,1882,0.9045033700069902,0.15937191923938407
random,20,2,64,0.9637898738631938,5.7752266953481346e-5,2048,6,2543,0.897713727909418,0.03582965456199145
random,20,2,128,0.970272087735445,5.2923194541421026e-5,2048,6,1911,0.9556188276754232,0.08937456103884493
random,20,3,1,0.026455198402744434,2.4099000003399706e-6,131072,1,65536,0.8977137279094181,0.16673131761969692
